Бельдюга Фёдорова;Бельдюги;Бельдюговые;Скорпенообразные;Лучепёрые;Хордовые
Белянка альпийская;Понтии;Белянки;Чешуекрылые;Насекомые;Членистоногие
Белянка Боудена;Огородные;Белянки;Чешуекрылые;Насекомые;Членистоногие
Белянка гиппия;Апории;Белянки;Чешуекрылые;Насекомые;Членистоногие
Белянка глауконома;Понтии;Белянки;Чешуекрылые;Насекомые;Членистоногие
Белянка Крюпера;Огородные;Белянки;Чешуекрылые;Насекомые;Членистоногие
Белянка курильская;Огородные;Белянки;Чешуекрылые;Насекомые;Членистоногие
Белянка Манна;Огородные;Белянки;Чешуекрылые;Насекомые;Членистоногие
Белянка мелета;Огородные;Белянки;Чешуекрылые;Насекомые;Членистоногие
Белянка рапсовая;Понтии;Белянки;Чешуекрылые;Насекомые;Членистоногие
